animal,date,time,latitude,longitude,LocationQuality
pb_20000,10/17/1993,2:58:59,71.915,175.866,LA
pb_06760,8/18/1988,20:22:42,71.916,-156.904,L2
pb_20002,7/14/1994,22:20:23,71.916,179.893,LA
pb_06936,10/1/1992,21:45:45,71.917,-173.506,L2
pb_06579,6/3/1986,20:42:37,71.918,-165.619,L3
pb_06710,7/17/1987,17:51:06,71.918,-174.694,L1
pb_06879,11/15/1990,23:57:44,71.918,175.319,LA
pb_06897,4/29/1991,1:07:53,71.919,177.599,L1
pb_06898,9/20/1991,20:55:44,71.919,173.02,L1
pb_06983,5/18/1993,3:28:13,71.919,171.691,L2
pb_06750,8/5/1989,1:43:53,71.92,-161.165,L1
pb_06964,5/2/1992,1:31:23,71.92,-175.675,L1
pb_06982,9/19/1992,20:53:36,71.92,-179.241,L1
pb_06897,5/28/1991,21:09:38,71.921,172.672,L2
pb_06963,7/30/1992,21:06:23,71.921,-179.239,LZ
pb_20002,4/23/1993,0:44:00,71.921,-179.633,L3
pb_06595,5/19/1987,19:18:54,71.922,-166.455,L1
pb_06796,6/27/1990,21:16:33,71.922,-173.305,L2
pb_06874,8/20/1991,22:04:42,71.922,-169.832,LB
pb_06962,7/24/1992,21:32:09,71.922,-169.005,L1
pb_06893,6/3/1991,21:44:06,71.923,-177.841,L1
pb_06893,4/29/1992,3:18:28,71.925,-171.766,L2
pb_06897,7/21/1991,22:09:39,71.925,172.002,L1
pb_06718,7/25/1987,2:33:36,71.926,-168.277,L1
pb_06732,9/2/1988,2:56:03,71.926,-174.818,L2
pb_20018,5/2/1993,0:54:00,71.927,-177.14,L1
pb_20002,8/17/1994,1:24:25,71.928,-178.494,LB
pb_06579,6/7/1986,0:29:30,71.929,-165.084,L3
pb_06873,8/1/1990,1:28:06,71.929,-159.414,L1
pb_06935,10/23/1992,1:54:25,71.929,-159.842,L3
pb_06982,6/29/1993,0:16:30,71.929,174.695,L1
pb_06900,5/5/1991,20:29:27,71.93,-177.214,L2
pb_06940,5/11/1994,20:23:03,71.93,-175.356,L1
pb_06903,7/28/1991,21:03:46,71.931,-176.826,LZ
pb_06998,11/6/1993,20:31:23,71.931,-178.172,L1
pb_06936,9/29/1992,2:26:17,71.933,-173.402,L2
pb_06946,8/16/1992,22:37:31,71.933,-161.3,LZ
pb_20002,2/2/1994,23:56:20,71.935,-178.697,L2
pb_06996,11/3/1993,23:13:28,71.936,-178.591,LB
pb_06718,9/17/1987,2:56:36,71.937,-169.791,L2
pb_20004,11/7/1993,0:26:37,71.939,-162.566,LZ
pb_06910,8/5/1991,2:37:57,71.94,170.288,L1
pb_06959,5/19/1992,22:00:25,71.94,-179.913,L2
pb_06962,9/8/1992,1:31:07,71.941,-163.028,L2
pb_06897,10/22/1991,23:37:46,71.942,177.02,L3
pb_20002,4/13/1994,3:23:51,71.942,-177.357,L3
pb_06895,9/17/1991,23:07:57,71.944,178.987,L1
pb_06898,8/30/1991,23:09:30,71.944,176.969,L1
pb_20000,5/23/1993,2:44:02,71.945,-173.132,L2
pb_06770,4/2/1989,20:48:15,71.946,-157.18,L2
pb_06809,7/28/1990,20:34:48,71.946,-157.559,L1
pb_06897,3/26/1992,20:59:47,71.946,-174.775,L2
pb_06904,5/28/1991,2:24:10,71.946,-173.181,LB
pb_06904,5/24/1991,23:02:05,71.947,-173.985,L1
pb_06718,11/6/1987,17:25:46,71.948,-172.098,L1
pb_06864,11/2/1991,1:08:11,71.948,179.69,L1
pb_06956,8/6/1992,2:28:18,71.948,-164.519,L1
pb_06791,9/5/1989,1:25:31,71.949,-162.562,L1
pb_06981,6/30/1992,23:27:43,71.95,169.666,LB
pb_06996,11/7/1993,1:28:24,71.95,-178.191,L2
pb_06956,8/9/1992,0:32:54,71.951,-163.919,L1
pb_06595,6/10/1987,1:01:03,71.952,-168.143,L1
pb_20021,6/20/1993,1:38:38,71.952,-177.425,L2
pb_06441,8/2/1989,20:37:39,71.954,-147.695,LB
pb_06982,10/20/1992,0:49:08,71.956,172.217,L1
pb_20012,6/18/1994,23:59:45,71.956,-168.468,L1
pb_20012,6/24/1994,21:05:20,71.957,-167.545,L1
pb_06876,11/3/1990,2:21:25,71.958,-177.72,LB
pb_06879,7/16/1990,2:32:02,71.959,-175.564,L1
pb_06896,11/4/1991,0:27:07,71.959,178.287,L2
pb_06579,5/14/1986,0:03:12,71.961,-168.922,L1
pb_06750,7/22/1988,20:15:51,71.961,-167.453,L1
pb_06963,9/23/1993,23:24:20,71.961,175.922,LZ
pb_20003,7/8/1993,8:34:30,71.961,-175.061,L1
pb_06893,2/4/1992,22:40:04,71.963,-174.603,L2
pb_06881,7/26/1990,0:26:10,71.964,-155.664,L2
pb_06595,9/5/1987,4:30:57,71.966,-171.255,L1
pb_06956,10/14/1992,0:27:23,71.966,-162.365,L2
pb_06791,9/1/1989,22:31:39,71.967,-162.313,LZ
pb_20002,4/24/1993,2:01:16,71.967,179.817,L2
pb_06804,7/28/1990,22:17:18,71.968,-171.521,L1
pb_06879,7/21/1990,21:55:30,71.968,-175.188,LB
pb_06982,10/22/1992,19:37:38,71.968,172.162,L1
pb_06982,10/10/1992,23:53:44,71.969,173.808,L3
pb_20003,7/1/1993,23:38:11,71.971,-176.533,L2
pb_20011,4/23/1993,0:48:50,71.971,-179.332,LA
pb_06595,5/22/1987,21:34:38,71.972,-167.662,L1
pb_06760,8/18/1989,23:17:58,71.972,-161.936,L1
pb_06960,10/19/1992,23:59:01,71.972,-162.828,L3
pb_06996,9/28/1993,22:19:28,71.972,175.022,L1
pb_06756,7/20/1989,23:46:06,71.973,-153.684,L1
pb_06952,10/10/1992,8:33:52,71.973,-159.07,L1
pb_06562,10/4/1986,17:06:39,71.974,-175.972,L1
pb_06903,10/24/1991,0:55:34,71.974,-176.357,L1
pb_06959,5/17/1992,1:53:24,71.974,-179.346,L2
pb_06902,8/24/1991,23:48:15,71.976,-163.485,LZ
pb_06963,8/25/1993,0:26:33,71.976,177.588,L0
pb_06750,8/17/1989,1:17:55,71.977,-163.499,L2
pb_06796,11/3/1990,22:36:25,71.977,-178.751,L1
pb_06881,5/6/1990,1:15:53,71.977,-176.857,L2
pb_06981,9/24/1993,2:18:16,71.977,169.911,LA
pb_06945,6/29/1992,22:03:19,71.978,-173.883,L2
pb_06982,4/20/1993,18:43:56,71.978,169.025,L1
pb_20002,5/6/1994,21:02:40,71.978,173.097,L1
pb_20012,4/24/1993,22:23:00,71.978,-179.381,L2
pb_20013,5/13/1994,22:56:49,71.978,172.987,L0
pb_06940,8/30/1992,2:42:28,71.979,-159.461,L3
pb_06985,8/31/1993,0:51:45,71.979,172.582,L1
pb_20003,5/30/1993,0:50:10,71.979,-178.285,L2
pb_06940,5/20/1994,20:25:05,71.98,-175.851,L2
pb_06874,8/24/1991,2:19:59,71.981,-169.789,LB
pb_06791,7/26/1990,0:32:24,71.982,-155.155,L1
pb_06881,5/9/1990,0:06:56,71.982,-176.501,L2
pb_06910,7/29/1991,22:19:05,71.983,171.384,L1
pb_06772,6/22/1989,17:29:58,71.984,-169.266,L2
pb_20004,6/7/1993,1:19:28,71.984,-179.535,L2
pb_06595,9/7/1987,22:29:09,71.985,-169.995,L2
pb_20022,8/29/1993,23:21:31,71.985,178.27,L1
pb_06791,7/21/1989,21:25:40,71.986,-155.567,LA
pb_06882,6/17/1990,0:17:25,71.986,-174.309,L2
pb_06963,7/4/1993,21:57:59,71.987,-177.864,L1
pb_06750,10/20/1989,21:10:41,71.988,-164.214,L2
pb_06982,4/29/1993,22:15:55,71.988,174.651,L2
pb_06754,7/11/1989,22:07:39,71.989,-163.436,L1
pb_06756,8/23/1988,23:45:31,71.989,-153.216,L1
pb_06897,5/10/1992,22:04:36,71.99,-177.829,L2
pb_06935,7/26/1993,22:25:01,71.99,-165.49,LB
pb_06950,10/27/1992,21:08:55,71.99,-167.384,L1
pb_06935,7/6/1992,22:55:40,71.991,-167.634,L2
pb_06996,11/1/1993,0:19:20,71.991,-179.262,L1
pb_06595,5/7/1987,20:29:56,71.993,-166.646,L2
pb_06883,10/30/1990,3:05:46,71.993,178.681,LB
pb_06956,8/24/1992,1:52:44,71.993,-157.925,L2
pb_06985,9/24/1993,2:13:28,71.994,175.689,LZ
pb_06787,4/28/1989,20:46:49,71.996,-161.493,L1
pb_06897,7/18/1991,23:17:37,71.996,172.347,L2
pb_20018,6/2/1994,3:27:47,71.996,-174.702,L2
pb_06791,8/4/1990,1:58:57,71.997,-160.093,L1
pb_20011,8/10/1993,22:15:13,71.998,-173.332,L1
pb_06879,7/27/1990,22:33:06,71.999,-173.73,L1
pb_06864,10/28/1990,1:12:20,72,-178.486,L2
pb_20002,7/3/1994,2:05:48,72.001,177.225,L1
pb_06754,9/9/1989,23:11:37,72.002,-162.043,L1
pb_06749,9/23/1988,20:44:17,72.003,-172.676,L1
pb_20012,10/24/1993,23:43:20,72.003,-168.175,L2
pb_20013,5/7/1994,23:27:54,72.003,174.323,L1
pb_06595,5/4/1987,19:22:09,72.005,-165.416,L2
pb_06974,9/22/1992,21:56:57,72.005,-154.594,L1
pb_20012,4/27/1993,23:25:49,72.005,-179.065,L2
pb_06562,8/21/1986,2:49:03,72.006,-175.517,L1
pb_06809,11/23/1990,1:17:31,72.006,165.027,L3
pb_06441,7/12/1989,0:47:10,72.007,-156.665,L0
pb_06760,8/16/1989,1:32:01,72.007,-161.905,L1
pb_20012,6/9/1994,20:48:26,72.008,-175.335,L1
pb_06958,7/13/1993,22:51:44,72.01,-166.396,L1
pb_20004,7/1/1993,2:43:18,72.011,-178.419,L2
pb_06893,4/22/1991,22:09:23,72.012,-171.743,L1
pb_06895,5/5/1991,22:10:50,72.013,-178.536,L2
pb_06940,9/2/1992,0:22:55,72.015,-160.023,L3
pb_20001,6/30/1993,22:09:05,72.015,-176.8,L1
pb_06576,7/30/1986,21:03:38,72.016,-172.512,L1
pb_06897,3/29/1992,21:21:18,72.016,-175.481,LZ
pb_06974,10/16/1992,21:45:35,72.016,-162.754,L3
pb_06791,7/19/1989,1:16:54,72.017,-153.286,L1
pb_06896,10/22/1991,21:56:52,72.017,-176.795,L2
pb_06936,9/10/1992,22:51:45,72.017,-174.463,L2
pb_06940,9/5/1992,1:29:46,72.017,-160.436,L2
pb_06982,5/3/1993,0:06:25,72.017,174.642,L2
pb_20001,10/17/1993,1:22:20,72.017,176.168,L1
pb_06792,11/11/1990,17:47:34,72.018,-175.557,L2
pb_06872,8/10/1990,1:07:56,72.018,-160.897,LB
pb_06882,7/4/1990,21:37:30,72.018,-166.903,L1
pb_06962,8/12/1992,1:14:27,72.018,-162.93,L1
pb_20013,5/17/1994,3:25:27,72.022,173,LZ
pb_06982,10/16/1992,23:25:52,72.023,172.477,L2
pb_20002,4/29/1993,21:21:56,72.023,178.872,L2
pb_20002,10/23/1993,23:52:16,72.023,174.768,L1
pb_20021,6/14/1993,2:10:15,72.023,-178.217,L1
pb_06718,10/19/1988,3:01:42,72.024,-158.768,L2
pb_06955,7/13/1992,20:28:22,72.024,170.782,LA
pb_20021,10/21/1993,0:33:00,72.024,177.959,L2
pb_06750,8/27/1988,23:01:48,72.025,-158.275,L1
pb_06809,11/25/1990,20:27:56,72.025,166.193,L2
pb_06775,8/13/1989,0:21:55,72.026,-162.222,L2
pb_06787,5/2/1989,1:18:25,72.027,-161.203,L2
pb_06716,6/25/1987,20:05:15,72.029,-169.034,L1
pb_06750,8/8/1989,2:55:19,72.029,-161.288,L2
pb_06996,8/24/1993,0:36:50,72.029,-177.669,L2
pb_06873,7/26/1990,2:14:02,72.03,-158.584,LB
pb_06902,9/8/1991,22:58:34,72.031,-165.503,L0
pb_06911,7/23/1991,1:45:38,72.031,-176.644,L2
pb_06959,7/7/1992,2:16:53,72.031,170.273,L2
pb_06881,8/2/1991,2:08:15,72.032,-169.025,L1
pb_06982,11/27/1992,20:25:29,72.032,170.181,L1
pb_06595,5/11/1987,2:41:41,72.033,-166.877,L2
pb_20003,8/23/1993,7:04:01,72.033,179.352,L2
pb_06964,4/25/1992,21:45:58,72.035,-177.034,L2
pb_06872,8/3/1990,22:39:42,72.037,-159.57,L1
pb_06882,7/1/1990,21:56:33,72.037,-167.562,L1
pb_06897,8/9/1991,2:44:21,72.038,172.314,L2
pb_06940,8/26/1992,22:16:21,72.038,-159.186,L2
pb_06736,7/3/1988,23:49:48,72.039,170.006,L1
pb_06946,10/13/1992,0:34:22,72.039,-162.699,LZ
pb_06879,7/4/1990,0:32:23,72.04,-175.33,LB
pb_20013,5/10/1994,22:24:46,72.04,173.714,LA
pb_06562,8/11/1986,22:57:33,72.042,-178.048,L1
pb_06595,7/18/1987,19:18:54,72.042,-169.949,L1
pb_20018,5/15/1994,3:31:16,72.042,-174.469,L1
pb_06710,7/20/1987,18:31:41,72.043,-175.093,L1
pb_06791,7/28/1990,21:41:06,72.043,-157.996,LB
pb_06874,7/29/1990,23:45:48,72.043,-157.103,L1
pb_06910,7/3/1991,2:13:02,72.043,172.623,L1
pb_06864,7/30/1990,1:30:57,72.044,-171.809,L1
pb_06963,5/22/1992,23:02:52,72.044,-177.413,L2
pb_06964,10/29/1992,2:24:36,72.044,-168.566,L1
pb_20000,8/15/1993,1:34:27,72.044,-155.539,L2
pb_06775,7/11/1989,1:01:14,72.045,-168.153,L2
pb_06893,7/27/1991,23:07:09,72.045,174.222,L2
pb_06898,10/15/1991,0:44:34,72.045,177.844,L1
pb_06940,5/17/1994,23:09:55,72.046,-175.895,LZ
pb_06750,8/13/1989,21:33:33,72.047,-162.253,L2
pb_06945,10/1/1993,2:57:17,72.047,178.867,L1
pb_06756,7/23/1989,22:43:16,72.048,-154.944,L2
pb_06952,8/3/1992,21:49:05,72.048,-171.043,L2
pb_06862,10/26/1990,20:35:40,72.049,-179.301,L2
pb_06952,10/13/1992,7:27:38,72.05,-160.182,L1
pb_06579,6/9/1986,16:35:15,72.051,-164.295,L1
pb_06804,8/1/1990,2:49:29,72.052,-171.144,L3
pb_20003,8/21/1993,23:08:42,72.052,179.275,L1
pb_06952,8/12/1992,6:08:56,72.053,-169.462,L1
pb_20012,5/7/1993,2:34:49,72.053,179.985,L2
pb_06772,6/23/1989,8:30:48,72.054,-169.136,L2
pb_06782,5/24/1990,0:15:39,72.054,-167.773,L2
pb_06791,7/31/1990,20:33:24,72.054,-158.596,L0
pb_06809,11/17/1990,3:08:34,72.056,165.275,L1
pb_20025,6/21/1993,22:20:35,72.056,-173.303,L2
pb_06736,6/15/1988,23:43:34,72.058,176.168,L0
pb_06946,10/25/1992,3:11:11,72.059,-174.414,L1
pb_06982,10/13/1992,22:50:16,72.059,173.307,L2
pb_06754,8/26/1989,1:20:27,72.06,-161.636,L0
pb_06775,8/9/1989,21:21:42,72.06,-161.655,L1
pb_06897,5/14/1992,2:32:02,72.06,-178.501,L2
pb_06878,7/12/1990,22:47:14,72.061,-170.206,L1
pb_06804,8/3/1990,22:53:09,72.062,-171.846,L2
pb_06936,8/18/1992,2:21:37,72.062,-175.53,L2
pb_06750,10/27/1989,0:43:32,72.063,-164.751,L1
pb_06864,11/4/1991,22:27:55,72.063,179.48,L1
pb_06956,8/26/1992,20:35:44,72.063,-159.11,L3
pb_20000,7/13/1993,2:27:35,72.063,-166.709,L1
pb_06760,12/22/1989,21:22:09,72.064,-178.8,L1
pb_06910,8/2/1991,2:07:16,72.064,172.048,L2
pb_20003,6/28/1993,20:54:37,72.064,-177.492,L1
pb_06579,7/18/1986,20:55:48,72.066,-156.723,L1
pb_06951,10/12/1992,22:55:37,72.066,-160.335,LB
pb_06982,5/28/1992,20:04:41,72.067,174.554,L2
pb_06736,10/22/1988,21:18:20,72.068,174.053,L0
pb_20004,5/19/1993,20:39:36,72.069,-178.066,L2
pb_06983,6/19/1992,2:02:30,72.07,169.783,L1
pb_06576,11/9/1986,19:02:23,72.072,-173.586,L1
pb_06952,8/9/1992,7:10:10,72.072,-170.117,L1
pb_06866,4/9/1990,20:09:13,72.073,179.127,L1
pb_06903,9/6/1991,1:28:41,72.073,-177.004,LB
pb_06982,9/22/1992,23:36:29,72.073,-179.981,L2
pb_06959,8/24/1992,0:15:15,72.075,-178.662,L2
pb_06981,8/8/1992,22:35:43,72.075,173.616,L1
pb_06756,8/21/1988,2:02:24,72.076,-152.244,L1
pb_06761,8/3/1988,20:46:36,72.076,-165.122,L1
pb_06791,8/13/1990,0:36:50,72.076,-161.983,L1
pb_06896,10/29/1991,1:16:35,72.076,-179.373,L2
pb_06897,6/7/1992,2:47:02,72.076,173.669,L1
pb_06982,5/5/1993,18:25:44,72.076,174.81,L2
pb_06956,9/8/1993,21:25:09,72.079,178.005,L1
pb_06962,10/28/1992,22:59:04,72.079,-170.521,L0
pb_06777,6/24/1989,2:16:53,72.08,-166.455,L2
pb_06940,7/4/1992,2:20:41,72.08,-165.026,L3
pb_06893,8/17/1991,21:34:56,72.082,-177.358,L2
pb_20013,7/6/1994,23:36:42,72.082,172.973,L2
pb_20012,6/26/1993,21:21:48,72.084,-178.886,L1
pb_06441,7/12/1989,19:38:56,72.085,-155.788,L1
pb_06964,4/28/1992,20:42:39,72.085,-177.229,L1
pb_06754,8/11/1989,0:38:48,72.086,-161.615,LB
pb_06903,10/26/1991,23:56:10,72.086,-177.92,LA
pb_20002,4/27/1993,1:17:56,72.087,179.459,L2
pb_06792,11/17/1990,15:16:55,72.088,177.045,LB
pb_06893,12/27/1991,23:37:12,72.088,-166.619,L1
pb_20004,6/10/1993,0:48:05,72.088,-179.739,L2
pb_20013,4/30/1993,21:57:14,72.088,-178.652,L1
pb_06982,9/25/1992,19:12:07,72.089,179.367,L2
pb_06940,10/8/1992,2:31:13,72.09,-157.393,L3
pb_06950,10/18/1992,22:42:21,72.09,-162.895,L1
pb_06959,5/25/1992,22:26:19,72.09,-179.759,L2
pb_06750,10/23/1989,23:24:09,72.091,-165.294,L2
pb_06959,5/22/1992,23:50:53,72.091,179.449,L2
pb_20025,6/24/1993,21:45:04,72.091,-174.358,L3
pb_06959,5/28/1992,23:32:56,72.092,179.939,L2
pb_20004,6/4/1993,2:20:59,72.092,-179.212,L2
pb_06772,6/24/1989,6:28:44,72.093,-168.987,L2
pb_06963,8/28/1993,3:36:39,72.093,176.401,L1
pb_20021,10/29/1993,21:05:05,72.093,-178.863,L1
pb_06576,7/24/1986,20:11:10,72.094,-170.958,L1
pb_06579,5/10/1986,18:13:55,72.095,-169.647,L1
pb_06760,8/12/1989,21:55:49,72.095,-160.753,L1
pb_06952,8/13/1992,14:50:32,72.096,-169.436,L1
pb_20002,4/25/1994,2:25:36,72.096,177.229,L1
pb_06595,11/9/1987,2:39:31,72.097,-170.834,L3
pb_06775,10/18/1989,1:36:42,72.097,-160.846,L2
pb_06876,10/24/1990,22:59:25,72.097,-179.365,L2
pb_06982,11/3/1992,23:31:02,72.097,171.481,L2
pb_06897,4/29/1992,0:28:00,72.098,178.769,L1
pb_06945,8/10/1993,20:34:57,72.098,-175.379,L0
pb_06899,5/6/1991,13:37:23,72.099,179.483,L1
pb_06760,12/20/1989,1:15:18,72.1,179.992,LZ
pb_06935,8/11/1992,21:48:44,72.1,-162.906,L0
pb_06873,7/29/1990,2:34:32,72.101,-159.691,L1
pb_06950,9/12/1992,22:13:21,72.101,-162.221,L2
pb_20004,10/20/1993,2:25:05,72.101,-169.577,L1
pb_20034,12/1/1995,13:14:38,72.101,-167.035,L1
pb_06576,11/15/1986,17:50:47,72.102,-176.685,L1
pb_06595,10/6/1987,18:16:16,72.102,-167.137,L1
pb_06760,10/11/1989,23:59:35,72.102,-161.589,L2
pb_06983,8/14/1992,22:26:41,72.102,172.881,L2
pb_20004,6/24/1993,23:51:08,72.102,-178.418,L2
pb_06962,11/7/1992,2:15:36,72.103,-172.076,L1
pb_06877,8/8/1990,1:32:12,72.105,-161.381,L2
pb_06893,4/22/1992,22:18:46,72.105,-174.988,L2
pb_06716,6/19/1987,19:30:58,72.108,-169.595,L1
pb_06874,11/9/1990,1:15:33,72.108,-170.135,L1
pb_06963,9/21/1993,3:15:07,72.109,176.367,L1
pb_06804,10/23/1990,21:28:12,72.111,-156.931,L2
pb_06882,5/9/1990,0:05:39,72.111,-174.88,L0
pb_20021,6/16/1993,20:07:26,72.111,-178.374,L1
pb_06716,6/22/1987,23:41:07,72.112,-168.898,L1
pb_06772,11/3/1989,11:35:13,72.112,-164.189,L1
pb_06877,8/11/1990,0:56:19,72.112,-161.566,L1
pb_06946,6/29/1992,23:42:10,72.112,-170.385,L3
pb_20000,8/18/1993,1:49:18,72.112,-155.409,LB
pb_20002,4/18/1994,23:02:24,72.112,-179.613,L1
pb_06775,8/15/1989,20:27:48,72.113,-162.575,LB
pb_06903,8/4/1991,3:00:04,72.114,-177.864,L1
pb_06736,7/1/1988,0:56:10,72.115,170.923,L0
pb_06562,8/14/1986,16:12:59,72.116,-178.302,L1
pb_06893,4/25/1991,22:23:34,72.116,-171.079,L3
pb_06911,7/16/1991,23:28:31,72.117,-176.1,L1
pb_20004,5/31/1993,23:14:06,72.117,-179.442,L2
pb_06896,8/26/1991,23:03:52,72.118,-171.343,L1
pb_06879,7/25/1990,2:30:35,72.119,-174.869,L2
pb_06896,11/1/1991,3:07:17,72.119,178.897,L2
pb_06576,9/7/1986,22:04:57,72.12,-175.741,L1
pb_06946,7/27/1992,1:08:47,72.12,-168.831,L2
pb_06952,8/14/1992,12:55:37,72.12,-168.847,L2
pb_06441,7/13/1989,19:28:02,72.121,-154.968,L1
pb_20003,6/1/1993,20:27:40,72.121,-176.988,L2
pb_20012,5/3/1993,20:49:20,72.121,-179.059,L1
pb_06904,5/16/1991,1:19:21,72.122,-176.312,L2
pb_06981,6/5/1993,0:22:34,72.123,168.627,LB
pb_06953,10/22/1993,0:36:52,72.124,179.792,L1
pb_06880,8/13/1990,22:14:59,72.125,170.129,L2
pb_06982,10/25/1992,23:41:10,72.125,171.785,L3
pb_06760,7/4/1989,20:58:20,72.126,-164.877,LB
pb_06441,8/5/1989,20:29:41,72.128,-146.934,L2
pb_06866,4/13/1990,0:59:30,72.129,178.093,L2
pb_20003,6/11/1993,2:13:19,72.129,-177.044,L2
pb_20012,6/6/1994,21:25:50,72.129,-176.464,L1
pb_06904,4/28/1991,1:24:18,72.131,-173.692,L2
pb_20003,6/7/1993,21:38:10,72.133,-176.742,L2
pb_06777,12/2/1989,20:06:03,72.134,-170.831,L2
pb_06956,7/18/1992,23:22:38,72.134,-169.596,L1
pb_06804,8/10/1990,1:10:01,72.135,-173.664,L1
pb_06750,7/8/1989,21:56:56,72.136,-167.652,L1
pb_06760,10/18/1989,1:37:00,72.136,-160.297,L1
pb_06940,5/13/1993,20:12:39,72.136,-177.217,L1
pb_06953,10/12/1993,22:50:39,72.136,-176.322,L2
pb_06579,6/13/1986,1:46:35,72.137,-162.698,L1
pb_06777,5/24/1989,19:40:22,72.137,-164.092,L2
pb_06964,7/5/1993,2:21:42,72.14,-171.897,L1
pb_06880,8/11/1990,2:40:50,72.141,171.617,L1
pb_06896,10/26/1991,1:53:47,72.141,-177.954,L2
pb_06903,6/16/1991,22:25:54,72.141,-174.013,L1
pb_06595,9/28/1987,2:55:35,72.142,-169.043,L2
pb_06881,8/28/1991,22:19:20,72.142,-166.525,LZ
pb_06998,7/12/1993,23:07:57,72.142,-172.567,L2
pb_06956,7/13/1993,21:15:02,72.143,-171.868,L2
pb_20013,11/8/1993,20:42:12,72.143,177.744,L1
pb_06982,11/18/1992,18:49:56,72.144,173.766,L2
pb_06982,5/8/1993,21:15:38,72.144,175.133,L1
pb_06903,12/7/1991,22:37:07,72.145,-177.306,L1
pb_06875,10/24/1990,21:17:55,72.146,-179.742,L3
pb_06962,8/7/1993,1:08:27,72.147,-173.773,L0
pb_20012,6/29/1993,22:23:01,72.147,-178.5,L1
pb_06872,8/16/1990,0:00:09,72.148,-163.11,L1
pb_06963,5/25/1992,22:26:50,72.148,-176.247,L3
pb_06936,8/14/1992,22:25:27,72.15,-175.603,L2
pb_06756,7/15/1990,21:21:00,72.151,-169.944,L2
pb_06791,8/6/1990,21:33:14,72.151,-160.914,LZ
pb_06956,7/11/1993,0:49:17,72.151,-171.608,L2
pb_06996,8/26/1993,22:22:19,72.151,-179.549,L1
pb_20013,7/10/1994,0:42:20,72.152,173.515,L1
pb_06747,8/23/1988,15:23:26,72.153,-161.807,L1
pb_06896,10/20/1991,3:01:06,72.153,-178.764,L3
pb_06562,11/16/1986,2:08:12,72.154,-176.178,L1
pb_06893,5/31/1991,23:40:09,72.154,-177.603,L1
pb_06982,7/1/1993,18:01:04,72.154,174.709,L3
pb_06996,9/8/1994,1:46:18,72.154,-174.928,L2
pb_20003,9/26/1993,20:13:24,72.154,176.052,L2
pb_20004,7/4/1993,2:37:07,72.154,-176.644,L2
pb_06862,10/29/1990,20:20:48,72.157,-178.165,LB
pb_06952,8/10/1992,6:51:46,72.157,-170,L1
pb_06777,7/24/1989,0:19:37,72.158,-169.133,L2
pb_06736,6/3/1988,23:04:32,72.159,169.349,L1
pb_20001,6/19/1993,2:18:58,72.159,-175.204,L1
pb_06736,4/29/1988,2:04:36,72.16,175.318,L1
pb_06952,7/31/1992,20:46:50,72.163,-172.003,L1
pb_06996,9/25/1993,20:34:01,72.163,175.179,L1
pb_06750,8/11/1989,1:57:56,72.165,-160.508,L1
pb_06809,7/25/1990,22:47:25,72.165,-156.454,L2
pb_06998,7/9/1993,20:23:01,72.167,-172.804,L2
pb_06562,11/9/1986,23:20:32,72.169,-173.181,L1
pb_06750,10/18/1989,1:34:01,72.169,-163.057,L1
pb_06782,6/22/1990,20:23:11,72.169,-177.499,L2
pb_06791,10/16/1989,22:40:42,72.169,-164.418,L2
pb_06809,11/14/1990,2:00:36,72.169,167.752,L2
pb_06935,10/20/1992,1:37:51,72.169,-158.238,L1
pb_06974,10/11/1992,0:57:24,72.169,-159.96,L1
pb_06718,10/4/1987,17:42:22,72.17,-170.913,L2
pb_06754,7/6/1989,0:10:55,72.17,-165.613,L1
pb_06809,11/10/1990,21:32:12,72.17,170.528,L2
pb_06956,11/6/1992,21:14:15,72.17,-172.028,L3
pb_06940,7/16/1992,2:22:08,72.172,-165.847,L1
pb_20000,8/12/1994,21:06:40,72.172,-158.136,LB
pb_20002,6/26/1993,2:49:14,72.173,176.79,L1
pb_20003,7/9/1993,6:31:22,72.173,-175.783,L0
pb_06777,10/21/1989,22:30:34,72.174,-166.057,L1
pb_06956,8/27/1993,22:08:20,72.174,-179.226,L1
pb_06959,8/9/1992,0:11:53,72.174,172.571,L1
pb_20000,8/18/1994,21:16:54,72.174,-158.521,L1
pb_06942,7/22/1992,2:07:23,72.175,-167.176,L1
pb_20012,5/9/1993,20:19:24,72.175,179.637,L2
pb_06868,6/28/1990,2:20:58,72.176,-166.943,L3
pb_06872,8/7/1990,1:43:19,72.177,-159.627,L2
pb_06956,9/18/1993,0:32:53,72.178,179.071,L3
pb_06982,10/31/1992,19:45:21,72.178,171.386,L1
pb_20002,5/2/1993,20:47:32,72.178,178.523,L1
pb_06562,8/8/1986,19:10:03,72.179,-177.723,L1
pb_06895,9/20/1991,22:36:40,72.179,179.526,L2
pb_06736,6/25/1988,0:40:56,72.18,172.17,LB
pb_06881,7/28/1990,21:38:33,72.181,-156.199,L2
pb_06872,10/29/1990,22:46:01,72.185,-178.787,L3
pb_06960,11/21/1992,23:55:06,72.186,-166.061,L2
pb_20003,6/4/1993,20:43:47,72.188,-176.715,L1
pb_20003,8/30/1993,2:44:15,72.188,177.661,L2
pb_06903,10/20/1991,22:38:45,72.189,-178.79,LZ
pb_20013,10/22/1993,2:15:06,72.19,175.585,LB
pb_06862,10/23/1990,21:28:03,72.193,-179.108,L1
pb_06904,5/4/1991,0:31:29,72.193,-174.376,L1
